goId	description	size	overlap	interestGene	expect	enrichmentRatio	pValue	FDR
GO:0043378	positive regulation of CD8-positive, alpha-beta T cell differentiation	4	1	RUNX3|0	0.007585867809229472	131.82407407407408	0.007565110391140828	0.5261401555803513
GO:0048669	collateral sprouting in absence of injury	4	1	APP|0	0.007585867809229472	131.82407407407408	0.007565110391140828	0.5261401555803513
GO:0072716	response to actinomycin D	4	1	RPL23|1	0.007585867809229472	131.82407407407408	0.007565110391140828	0.5261401555803513
GO:0150003	regulation of spontaneous synaptic transmission	4	1	APP|0	0.007585867809229472	131.82407407407408	0.007565110391140828	0.5261401555803513
GO:1905908	positive regulation of amyloid fibril formation	4	1	APP|0	0.007585867809229472	131.82407407407408	0.007565110391140828	0.5261401555803513
GO:0070374	positive regulation of ERK1 and ERK2 cascade	216	3	APP|0;NTRK1|0;MFHAS1|1	0.4096368616983915	7.3235596707818935	0.007701962909460125	0.5333188901978567
GO:0051402	neuron apoptotic process	217	3	APP|0;KRAS|0;NTRK1|0	0.41153332865069886	7.2898105478750646	0.0078001268470775376	0.5377678757135153
GO:0032872	regulation of stress-activated MAPK cascade	218	3	APP|0;MFHAS1|1;SASH1|1	0.41342979560300624	7.256371049949032	0.007899034333453736	0.5422293827947008
GO:0070302	regulation of stress-activated protein kinase signaling cascade	220	3	APP|0;MFHAS1|1;SASH1|1	0.41722272950762096	7.190404040404041	0.008099085408397766	0.5531009629235277
GO:0042327	positive regulation of phosphorylation	962	6	APP|0;KRAS|0;NTRK1|0;IKBKG|0;MFHAS1|1;SASH1|1	1.824401208119688	3.288750288750289	0.008127169348627228	0.5531009629235277
GO:0043122	regulation of I-kappaB kinase/NF-kappaB signaling	221	3	TRIM25|0;IKBKG|0;TNIP2|0	0.41911919645992834	7.157868275515335	0.008200231689002191	0.554680958098009
GO:0071704	organic substance metabolic process	9494	24	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPL11|1;RPL26|1;RPL31|1;RPL35A|1;RPL39|1;RPL41|1;RPS14|1;RPS15A|1;RPS17|1;RPS18|1;RPS21|1;RPS29|1;SERPINB4|0;TRIM25|0;IKBKG|0;MFHAS1|1;RPL23|1;RPL35|1;SASH1|1;TNIP2|0	18.005057245206153	1.3329588277976734	0.008232308496860075	0.554680958098009
GO:0002682	regulation of immune system process	1278	7	APP|0;RUNX3|0;KRAS|0;SERPINB4|0;IKBKG|0;MFHAS1|1;TNIP2|0	2.4236847650488165	2.8881643772097605	0.008255326109045225	0.554680958098009
GO:0008306	associative learning	74	2	APP|0;KRAS|0	0.14033855447074522	14.251251251251253	0.008600965482048695	0.5754662854381694
GO:0007611	learning or memory	226	3	APP|0;KRAS|0;NTRK1|0	0.42860153122146516	6.999508357915438	0.00871722308091294	0.5803586022309339
GO:0070647	protein modification by small protein conjugation or removal	977	6	RPL11|1;TRIM25|0;IKBKG|0;RPL23|1;SASH1|1;TNIP2|0	1.8528482124042986	3.238257704992608	0.00874728548484538	0.5803586022309339
GO:0072332	intrinsic apoptotic signaling pathway by p53 class mediator	75	2	RPL11|1;RPL26|1	0.1422350214230526	14.061234567901234	0.008826333922090202	0.5807434730397689
GO:1903321	negative regulation of protein modification by small protein conjugation or removal	75	2	RPL11|1;RPL23|1	0.1422350214230526	14.061234567901234	0.008826333922090202	0.5807434730397689
GO:0002694	regulation of leukocyte activation	446	4	APP|0;RUNX3|0;MFHAS1|1;TNIP2|0	0.8458242607290861	4.7291147649892045	0.009416815702526504	0.6040851585931789
GO:0002764	immune response-regulating signaling pathway	446	4	KRAS|0;IKBKG|0;MFHAS1|1;TNIP2|0	0.8458242607290861	4.7291147649892045	0.009416815702526504	0.6040851585931789
GO:0014004	microglia differentiation	5	1	APP|0	0.00948233476153684	105.45925925925926	0.009447759307000592	0.6040851585931789
GO:0051300	spindle pole body organization	5	1	CALML5|0	0.00948233476153684	105.45925925925926	0.009447759307000592	0.6040851585931789
GO:0051599	response to hydrostatic pressure	5	1	NTRK1|0	0.00948233476153684	105.45925925925926	0.009447759307000592	0.6040851585931789
GO:0061888	regulation of astrocyte activation	5	1	APP|0	0.00948233476153684	105.45925925925926	0.009447759307000592	0.6040851585931789
GO:1902498	regulation of protein autoubiquitination	5	1	SASH1|1	0.00948233476153684	105.45925925925926	0.009447759307000592	0.6040851585931789
GO:0071158	positive regulation of cell cycle arrest	78	2	RPL26|1;RPL23|1	0.1479244222799747	13.520417853751187	0.009518252847663722	0.6061483349614604
GO:1903363	negative regulation of cellular protein catabolic process	79	2	RPL11|1;RPL23|1	0.14982088923228207	13.34927332395687	0.009754130245419601	0.6186849732064744
GO:0031399	regulation of protein modification process	1667	8	APP|0;KRAS|0;NTRK1|0;RPL11|1;IKBKG|0;MFHAS1|1;RPL23|1;SASH1|1	3.1614104094963826	2.5305161189984227	0.009965496289358389	0.6295732058181513
GO:0009966	regulation of signal transduction	2831	11	APP|0;KRAS|0;NTRK1|0;RPL11|1;RPL26|1;TRIM25|0;IKBKG|0;MFHAS1|1;RPL23|1;SASH1|1;TNIP2|0	5.3688979419821585	2.0488376048248886	0.010436648547119232	0.6567219683002764
GO:0045859	regulation of protein kinase activity	724	5	APP|0;KRAS|0;NTRK1|0;IKBKG|0;SASH1|1	1.3730420734705344	3.6415490075711072	0.01065585625167742	0.6678652671258848
GO:0009605	response to external stimulus	2057	9	APP|0;NTRK1|0;RPL39|1;RPS15A|1;TRIM25|0;IKBKG|0;MFHAS1|1;SASH1|1;TNIP2|0	3.901032520896256	2.3070815102900664	0.010820646834214687	0.6755236096462295
GO:0010562	positive regulation of phosphorus metabolic process	1026	6	APP|0;KRAS|0;NTRK1|0;IKBKG|0;MFHAS1|1;SASH1|1	1.9457750930673596	3.0836040719081654	0.01101446635729264	0.682251535264021
GO:0045937	positive regulation of phosphate metabolic process	1026	6	APP|0;KRAS|0;NTRK1|0;IKBKG|0;MFHAS1|1;SASH1|1	1.9457750930673596	3.0836040719081654	0.01101446635729264	0.682251535264021
GO:0016198	axon choice point recognition	6	1	APP|0	0.011378801713844209	87.88271604938272	0.01132696886986706	0.6829343930398554
GO:0035900	response to isolation stress	6	1	KRAS|0	0.011378801713844209	87.88271604938272	0.01132696886986706	0.6829343930398554
GO:0043376	regulation of CD8-positive, alpha-beta T cell differentiation	6	1	RUNX3|0	0.011378801713844209	87.88271604938272	0.01132696886986706	0.6829343930398554
GO:0060385	axonogenesis involved in innervation	6	1	NTRK1|0	0.011378801713844209	87.88271604938272	0.01132696886986706	0.6829343930398554
GO:0098814	spontaneous synaptic transmission	6	1	APP|0	0.011378801713844209	87.88271604938272	0.01132696886986706	0.6829343930398554
GO:1902231	positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage	6	1	RPL26|1	0.011378801713844209	87.88271604938272	0.01132696886986706	0.6829343930398554
GO:2001187	positive regulation of CD8-positive, alpha-beta T cell activation	6	1	RUNX3|0	0.011378801713844209	87.88271604938272	0.01132696886986706	0.6829343930398554
GO:0032092	positive regulation of protein binding	86	2	APP|0;RPL11|1	0.16309615789843365	12.262704565030146	0.01147757850378206	0.6893937967214853
GO:0007249	I-kappaB kinase/NF-kappaB signaling	251	3	TRIM25|0;IKBKG|0;TNIP2|0	0.4760132050291494	6.302346170872068	0.011588327331010784	0.6934192697654264
GO:0050790	regulation of catalytic activity	2083	9	APP|0;KRAS|0;NTRK1|0;RPL11|1;SERPINB4|0;IKBKG|0;RPL23|1;SASH1|1;CALML5|0	3.9503406616562478	2.278284525524084	0.011726615034362342	0.6965349326552374
GO:0071900	regulation of protein serine/threonine kinase activity	476	4	KRAS|0;NTRK1|0;IKBKG|0;SASH1|1	0.9027182692983072	4.431061313414254	0.01176302769918236	0.6965349326552374
GO:0030097	hemopoiesis	742	5	APP|0;RUNX3|0;NTRK1|0;RPS14|1;MFHAS1|1	1.4071784786120671	3.5532095437755817	0.011772173926442808	0.6965349326552374
GO:0050865	regulation of cell activation	479	4	APP|0;RUNX3|0;MFHAS1|1;TNIP2|0	0.9084076701552293	4.403309363643393	0.012016657939796227	0.7083574161760177
GO:0034504	protein localization to nucleus	258	3	RPL11|1;MFHAS1|1;RPL23|1	0.48928847369530093	6.131352282515074	0.012479179291367659	0.7328975778637665
GO:0050890	cognition	259	3	APP|0;KRAS|0;NTRK1|0	0.4911849406476083	6.107679107679108	0.012609590647541413	0.7331526282334876
GO:0090068	positive regulation of cell cycle process	259	3	APP|0;RPL26|1;RPL23|1	0.4911849406476083	6.107679107679108	0.012609590647541413	0.7331526282334876
GO:0045860	positive regulation of protein kinase activity	486	4	KRAS|0;NTRK1|0;IKBKG|0;SASH1|1	0.9216829388213809	4.339887212315196	0.012622227880919601	0.7331526282334876
GO:0002253	activation of immune response	492	4	KRAS|0;IKBKG|0;MFHAS1|1;TNIP2|0	0.9330617405352251	4.286961758506474	0.013156765935032011	0.7530788827178166
GO:0023035	CD40 signaling pathway	7	1	TNIP2|0	0.013275268666151576	75.32804232804233	0.013202745121747683	0.7530788827178166
GO:0034137	positive regulation of toll-like receptor 2 signaling pathway	7	1	MFHAS1|1	0.013275268666151576	75.32804232804233	0.013202745121747683	0.7530788827178166
GO:0034144	negative regulation of toll-like receptor 4 signaling pathway	7	1	MFHAS1|1	0.013275268666151576	75.32804232804233	0.013202745121747683	0.7530788827178166
GO:0090647	modulation of age-related behavioral decline	7	1	APP|0	0.013275268666151576	75.32804232804233	0.013202745121747683	0.7530788827178166
GO:0021782	glial cell development	93	2	APP|0;KRAS|0	0.17637142656458524	11.339705296694543	0.013325152459396694	0.7557149105957862
GO:0006468	protein phosphorylation	1753	8	APP|0;RUNX3|0;KRAS|0;NTRK1|0;IKBKG|0;MFHAS1|1;SASH1|1;TNIP2|0	3.324506567394816	2.406372145105745	0.01335785286390212	0.7557149105957862
GO:0051704	multi-organism process	2127	9	APP|0;KRAS|0;MTNR1A|0;RPL39|1;RPS15A|1;TRIM25|0;IKBKG|0;SASH1|1;TNIP2|0	4.033785207557772	2.2311549913806616	0.013391933523202115	0.7557149105957862
GO:0033554	cellular response to stress	1771	8	APP|0;KRAS|0;RPL26|1;TRIM25|0;IKBKG|0;MFHAS1|1;SASH1|1;TNIP2|0	3.358642972536349	2.381914381914382	0.014166286444859844	0.7965773197026331
GO:0048534	hematopoietic or lymphoid organ development	782	5	APP|0;RUNX3|0;NTRK1|0;RPS14|1;MFHAS1|1	1.4830371567043619	3.371459694989107	0.014537449828724736	0.814559512134587
GO:1901222	regulation of NIK/NF-kappaB signaling	98	2	APP|0;SASH1|1	0.18585376132612208	10.761148904006047	0.014718998299380281	0.821828014201666
GO:0000447	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	8	1	RPS21|1	0.015171735618458944	65.91203703703704	0.01507509409446095	0.8271479828922743
GO:0006610	ribosomal protein import into nucleus	8	1	RPL23|1	0.015171735618458944	65.91203703703704	0.01507509409446095	0.8271479828922743
GO:0031666	positive regulation of lipopolysaccharide-mediated signaling pathway	8	1	SASH1|1	0.015171735618458944	65.91203703703704	0.01507509409446095	0.8271479828922743
GO:0071316	cellular response to nicotine	8	1	NTRK1|0	0.015171735618458944	65.91203703703704	0.01507509409446095	0.8271479828922743
GO:1905906	regulation of amyloid fibril formation	8	1	APP|0	0.015171735618458944	65.91203703703704	0.01507509409446095	0.8271479828922743
GO:0043549	regulation of kinase activity	791	5	APP|0;KRAS|0;NTRK1|0;IKBKG|0;SASH1|1	1.5001053592751281	3.3330992180549703	0.015215820914694422	0.8319905939458947
GO:1901214	regulation of neuron death	280	3	KRAS|0;NTRK1|0;IKBKG|0	0.5310107466460631	5.6496031746031745	0.015531696837513653	0.8463071802427631
GO:0071156	regulation of cell cycle arrest	101	2	RPL26|1;RPL23|1	0.19154316218304418	10.441510817748442	0.015584391538808529	0.8463071802427631
GO:0002696	positive regulation of leukocyte activation	281	3	APP|0;RUNX3|0;TNIP2|0	0.5329072135983705	5.629497825227363	0.015679639515144284	0.8485735282991225
GO:0032270	positive regulation of cellular protein metabolic process	1447	7	APP|0;KRAS|0;NTRK1|0;RPL26|1;IKBKG|0;MFHAS1|1;SASH1|1	2.7441876799887615	2.5508459392357112	0.015848618993056784	0.8548011951459232
GO:0031401	positive regulation of protein modification process	1113	6	APP|0;KRAS|0;NTRK1|0;IKBKG|0;MFHAS1|1;SASH1|1	2.1107677179181006	2.8425676350204654	0.016040133528391065	0.8592851262151929
GO:0045321	leukocyte activation	1113	6	APP|0;RUNX3|0;NTRK1|0;MFHAS1|1;CALML5|0;TNIP2|0	2.1107677179181006	2.8425676350204654	0.016040133528391065	0.8592851262151929
GO:0033674	positive regulation of kinase activity	523	4	KRAS|0;NTRK1|0;IKBKG|0;SASH1|1	0.9918522160567534	4.032858862686779	0.016151504786980242	0.862338085545945
GO:0009416	response to light stimulus	286	3	APP|0;KRAS|0;RPL26|1	0.5423895483599073	5.531080031080031	0.016431428007712245	0.8724202245501915
GO:0010628	positive regulation of gene expression	1818	8	APP|0;RUNX3|0;KRAS|0;RPL11|1;RPL26|1;IKBKG|0;RPL23|1;TNIP2|0	3.447776919294795	2.3203357372774316	0.016450378201457228	0.8724202245501915
GO:0070372	regulation of ERK1 and ERK2 cascade	287	3	APP|0;NTRK1|0;MFHAS1|1	0.5442860153122147	5.5118079752226095	0.01658420443827635	0.876585765925827
GO:0030218	erythrocyte differentiation	105	2	RPS14|1;MFHAS1|1	0.19912902999227364	10.04373897707231	0.01677165316978735	0.8780436399857866
GO:0007610	behavior	530	4	APP|0;KRAS|0;MTNR1A|0;NTRK1|0	1.005127484722905	3.9795946890286515	0.016882936000596982	0.8780436399857866
GO:0016322	neuron remodeling	9	1	APP|0	0.017068202570766314	58.58847736625514	0.016944021809651932	0.8780436399857866
GO:0031125	rRNA 3'-end processing	9	1	RPS21|1	0.017068202570766314	58.58847736625514	0.016944021809651932	0.8780436399857866
GO:0048266	behavioral response to pain	9	1	NTRK1|0	0.017068202570766314	58.58847736625514	0.016944021809651932	0.8780436399857866
GO:1903980	positive regulation of microglial cell activation	9	1	APP|0	0.017068202570766314	58.58847736625514	0.016944021809651932	0.8780436399857866
GO:0050867	positive regulation of cell activation	290	3	APP|0;RUNX3|0;TNIP2|0	0.5499754161691367	5.454789272030652	0.01704738024186192	0.8805221775088093
GO:0007568	aging	292	3	APP|0;KRAS|0;NTRK1|0	0.5537683500737515	5.417427701674277	0.01736020759777579	0.8917421014737174
GO:0010604	positive regulation of macromolecule metabolic process	3032	11	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPL11|1;RPL26|1;IKBKG|0;MFHAS1|1;RPL23|1;SASH1|1;TNIP2|0	5.75008779939594	1.9130142675657187	0.017377076960041538	0.8917421014737174
GO:0008152	metabolic process	9888	24	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPL11|1;RPL26|1;RPL31|1;RPL35A|1;RPL39|1;RPL41|1;RPS14|1;RPS15A|1;RPS17|1;RPS18|1;RPS21|1;RPS29|1;SERPINB4|0;TRIM25|0;IKBKG|0;MFHAS1|1;RPL23|1;RPL35|1;SASH1|1;TNIP2|0	18.752265224415254	1.2798453793599427	0.017446304063775786	0.8924065920622343
GO:0002520	immune system development	824	5	APP|0;RUNX3|0;NTRK1|0;RPS14|1;MFHAS1|1	1.5626887687012712	3.1996134483998566	0.01788743918627611	0.91202933497357
GO:0009615	response to virus	297	3	RPS15A|1;TRIM25|0;IKBKG|0	0.5632506848352883	5.326225215114104	0.018156454041033054	0.9227784991303242
GO:0034135	regulation of toll-like receptor 2 signaling pathway	10	1	MFHAS1|1	0.01896466952307368	52.72962962962963	0.018809534278807494	0.9379332863492152
GO:0051124	synaptic growth at neuromuscular junction	10	1	APP|0	0.01896466952307368	52.72962962962963	0.018809534278807494	0.9379332863492152
GO:0071287	cellular response to manganese ion	10	1	APP|0	0.01896466952307368	52.72962962962963	0.018809534278807494	0.9379332863492152
GO:1900044	regulation of protein K63-linked ubiquitination	10	1	SASH1|1	0.01896466952307368	52.72962962962963	0.018809534278807494	0.9379332863492152
GO:1900272	negative regulation of long-term synaptic potentiation	10	1	APP|0	0.01896466952307368	52.72962962962963	0.018809534278807494	0.9379332863492152
GO:1990535	neuron projection maintenance	10	1	APP|0	0.01896466952307368	52.72962962962963	0.018809534278807494	0.9379332863492152
GO:0050776	regulation of immune response	837	5	KRAS|0;SERPINB4|0;IKBKG|0;MFHAS1|1;TNIP2|0	1.587342839081267	3.149918137970707	0.01902150845424644	0.945529967269548
GO:0038061	NIK/NF-kappaB signaling	113	2	APP|0;SASH1|1	0.21430076561073258	9.332677810553918	0.019258465274769487	0.9536579821238481
GO:0070371	ERK1 and ERK2 cascade	304	3	APP|0;NTRK1|0;MFHAS1|1	0.5765259535014399	5.20358187134503	0.019305304424655056	0.9536579821238481
GO:0000478	endonucleolytic cleavage involved in rRNA processing	11	1	RPS21|1	0.02086113647538105	47.936026936026934	0.020671637503272944	1
GO:0000479	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	11	1	RPS21|1	0.02086113647538105	47.936026936026934	0.020671637503272944	1
GO:0010623	programmed cell death involved in cell development	11	1	NTRK1|0	0.02086113647538105	47.936026936026934	0.020671637503272944	1
GO:0050966	detection of mechanical stimulus involved in sensory perception of pain	11	1	NTRK1|0	0.02086113647538105	47.936026936026934	0.020671637503272944	1
GO:1902004	positive regulation of amyloid-beta formation	11	1	APP|0	0.02086113647538105	47.936026936026934	0.020671637503272944	1
GO:2000774	positive regulation of cellular senescence	11	1	KRAS|0	0.02086113647538105	47.936026936026934	0.020671637503272944	1
GO:0071347	cellular response to interleukin-1	119	2	IKBKG|0;TNIP2|0	0.2256795673245768	8.862122626828508	0.021219508410161625	1
GO:0006417	regulation of translation	316	3	APP|0;RPL26|1;RPS14|1	0.5992835569291283	5.005977496483826	0.021367635783861916	1
GO:0051247	positive regulation of protein metabolic process	1543	7	APP|0;KRAS|0;NTRK1|0;RPL26|1;IKBKG|0;MFHAS1|1;SASH1|1	2.9262485074102687	2.392141331221046	0.021947994009457128	1
GO:0042177	negative regulation of protein catabolic process	122	2	RPL11|1;RPL23|1	0.2313689681814989	8.644201578627808	0.02223017175803388	1
GO:0001967	suckling behavior	12	1	APP|0	0.022757603427688417	43.94135802469136	0.022530337474270135	1
GO:0038180	nerve growth factor signaling pathway	12	1	NTRK1|0	0.022757603427688417	43.94135802469136	0.022530337474270135	1
GO:0045953	negative regulation of natural killer cell mediated cytotoxicity	12	1	SERPINB4|0	0.022757603427688417	43.94135802469136	0.022530337474270135	1
GO:0048934	peripheral nervous system neuron differentiation	12	1	RUNX3|0	0.022757603427688417	43.94135802469136	0.022530337474270135	1
GO:0048935	peripheral nervous system neuron development	12	1	RUNX3|0	0.022757603427688417	43.94135802469136	0.022530337474270135	1
GO:0090343	positive regulation of cell aging	12	1	KRAS|0	0.022757603427688417	43.94135802469136	0.022530337474270135	1
GO:0010646	regulation of cell communication	3150	11	APP|0;KRAS|0;NTRK1|0;RPL11|1;RPL26|1;TRIM25|0;IKBKG|0;MFHAS1|1;RPL23|1;SASH1|1;TNIP2|0	5.973870899768209	1.8413521457965905	0.02287617324453861	1
GO:0006508	proteolysis	1567	7	APP|0;RPL11|1;SERPINB4|0;TRIM25|0;IKBKG|0;RPL23|1;TNIP2|0	2.971763714265646	2.3555035571627787	0.023703611698793203	1
GO:0051094	positive regulation of developmental process	1215	6	APP|0;RUNX3|0;KRAS|0;NTRK1|0;SASH1|1;LRRN3|1	2.304207347053452	2.6039323273891175	0.023780579181241768	1
GO:0031123	RNA 3'-end processing	127	2	APP|0;RPS21|1	0.24085130294303575	8.303878681831439	0.023958430526441532	1
GO:0023051	regulation of signaling	3178	11	APP|0;KRAS|0;NTRK1|0;RPL11|1;RPL26|1;TRIM25|0;IKBKG|0;MFHAS1|1;RPL23|1;SASH1|1;TNIP2|0	6.026971974432816	1.8251287788732722	0.02435840213279894	1
GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	13	1	RPL35|1	0.024654070379995785	40.561253561253565	0.02438564017291245	1
GO:0002716	negative regulation of natural killer cell mediated immunity	13	1	SERPINB4|0	0.024654070379995785	40.561253561253565	0.02438564017291245	1
GO:0006878	cellular copper ion homeostasis	13	1	APP|0	0.024654070379995785	40.561253561253565	0.02438564017291245	1
GO:0035020	regulation of Rac protein signal transduction	13	1	KRAS|0	0.024654070379995785	40.561253561253565	0.02438564017291245	1
GO:0043374	CD8-positive, alpha-beta T cell differentiation	13	1	RUNX3|0	0.024654070379995785	40.561253561253565	0.02438564017291245	1
GO:0043517	positive regulation of DNA damage response, signal transduction by p53 class mediator	13	1	RPL26|1	0.024654070379995785	40.561253561253565	0.02438564017291245	1
GO:0050961	detection of temperature stimulus involved in sensory perception	13	1	NTRK1|0	0.024654070379995785	40.561253561253565	0.02438564017291245	1
GO:0050965	detection of temperature stimulus involved in sensory perception of pain	13	1	NTRK1|0	0.024654070379995785	40.561253561253565	0.02438564017291245	1
GO:1902993	positive regulation of amyloid precursor protein catabolic process	13	1	APP|0	0.024654070379995785	40.561253561253565	0.02438564017291245	1
GO:0051347	positive regulation of transferase activity	595	4	KRAS|0;NTRK1|0;IKBKG|0;SASH1|1	1.128397836622884	3.544849050731404	0.024688402898505157	1
GO:0034250	positive regulation of cellular amide metabolic process	131	2	APP|0;RPL26|1	0.2484371707522652	8.050325134294601	0.025379839212162247	1
GO:0002274	myeloid leukocyte activation	603	4	APP|0;MFHAS1|1;CALML5|0;TNIP2|0	1.1435695722413428	3.497819544254039	0.025779078063990046	1
GO:0007612	learning	133	2	APP|0;KRAS|0	0.25223010465687995	7.929267613478141	0.026103284856010767	1
GO:0007635	chemosensory behavior	14	1	NTRK1|0	0.026550537332303153	37.664021164021165	0.02623755157022245	1
GO:0009415	response to water	14	1	NTRK1|0	0.026550537332303153	37.664021164021165	0.02623755157022245	1
GO:0048711	positive regulation of astrocyte differentiation	14	1	APP|0	0.026550537332303153	37.664021164021165	0.02623755157022245	1
GO:0060009	Sertoli cell development	14	1	NTRK1|0	0.026550537332303153	37.664021164021165	0.02623755157022245	1
GO:0150078	positive regulation of neuroinflammatory response	14	1	APP|0	0.026550537332303153	37.664021164021165	0.02623755157022245	1
GO:2001185	regulation of CD8-positive, alpha-beta T cell activation	14	1	RUNX3|0	0.026550537332303153	37.664021164021165	0.02623755157022245	1
GO:1901653	cellular response to peptide	343	3	APP|0;NTRK1|0;RPL23|1	0.6504881646414272	4.611920958859734	0.026438466224540713	1
GO:0044093	positive regulation of molecular function	1607	7	APP|0;KRAS|0;NTRK1|0;RPL11|1;TRIM25|0;IKBKG|0;SASH1|1	3.0476223923579404	2.296872479199797	0.02684801617538657	1
GO:0048583	regulation of response to stimulus	3667	12	APP|0;KRAS|0;NTRK1|0;RPL11|1;RPL26|1;SERPINB4|0;TRIM25|0;IKBKG|0;MFHAS1|1;RPL23|1;SASH1|1;TNIP2|0	6.954344314111118	1.7255401024149322	0.027007533674139328	1
GO:0043524	negative regulation of neuron apoptotic process	136	2	KRAS|0;NTRK1|0	0.25791950551380205	7.754357298474946	0.027204184813493848	1
GO:0001775	cell activation	1254	6	APP|0;RUNX3|0;NTRK1|0;MFHAS1|1;CALML5|0;TNIP2|0	2.3781695581934397	2.5229487861066806	0.02732262585052536	1
GO:0000028	ribosomal small subunit assembly	15	1	RPS14|1	0.02844700428461052	35.15308641975309	0.028086077627144768	1
GO:0045116	protein neddylation	15	1	RPL11|1	0.02844700428461052	35.15308641975309	0.028086077627144768	1
GO:0048143	astrocyte activation	15	1	APP|0	0.02844700428461052	35.15308641975309	0.028086077627144768	1
GO:1902187	negative regulation of viral release from host cell	15	1	TRIM25|0	0.02844700428461052	35.15308641975309	0.028086077627144768	1
GO:1903978	regulation of microglial cell activation	15	1	APP|0	0.02844700428461052	35.15308641975309	0.028086077627144768	1
GO:1990000	amyloid fibril formation	15	1	APP|0	0.02844700428461052	35.15308641975309	0.028086077627144768	1
GO:0032269	negative regulation of cellular protein metabolic process	926	5	APP|0;RPL11|1;SERPINB4|0;MFHAS1|1;RPL23|1	1.756128397836623	2.847172226221902	0.0280965119960217	1
GO:0050808	synapse organization	352	3	APP|0;NTRK1|0;LRRN3|1	0.6675563672121936	4.494002525252525	0.028261428237151165	1
GO:0009893	positive regulation of metabolic process	3257	11	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPL11|1;RPL26|1;IKBKG|0;MFHAS1|1;RPL23|1;SASH1|1;TNIP2|0	6.1767928636650975	1.7808594593979918	0.02893772623524571	1
GO:0070555	response to interleukin-1	141	2	IKBKG|0;TNIP2|0	0.26740184027533886	7.479380089309169	0.029080395926192826	1
GO:2000058	regulation of ubiquitin-dependent protein catabolic process	143	2	RPL11|1;RPL23|1	0.27119477417995363	7.374773374773375	0.02984516374398838	1
GO:0001911	negative regulation of leukocyte mediated cytotoxicity	16	1	SERPINB4|0	0.03034347123691789	32.95601851851852	0.029931224294566072	1
GO:0002227	innate immune response in mucosa	16	1	RPL39|1	0.03034347123691789	32.95601851851852	0.029931224294566072	1
GO:0006978	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator	16	1	RPL26|1	0.03034347123691789	32.95601851851852	0.029931224294566072	1
GO:0010042	response to manganese ion	16	1	APP|0	0.03034347123691789	32.95601851851852	0.029931224294566072	1
GO:0016048	detection of temperature stimulus	16	1	NTRK1|0	0.03034347123691789	32.95601851851852	0.029931224294566072	1
GO:0055070	copper ion homeostasis	16	1	APP|0	0.03034347123691789	32.95601851851852	0.029931224294566072	1
GO:0030099	myeloid cell differentiation	361	3	APP|0;RPS14|1;MFHAS1|1	0.6846245697829598	4.381963681132657	0.03015067211767597	1
GO:0065009	regulation of molecular function	2858	10	APP|0;KRAS|0;NTRK1|0;RPL11|1;SERPINB4|0;TRIM25|0;IKBKG|0;RPL23|1;SASH1|1;CALML5|0	5.420102549694458	1.8449835419744447	0.031024219339526482	1
GO:0034248	regulation of cellular amide metabolic process	366	3	APP|0;RPL26|1;RPS14|1	0.69410690454449675	4.322100789313904	0.031228850870241853	1
GO:0042772	DNA damage response, signal transduction resulting in transcription	17	1	RPL26|1	0.032239938189225256	31.017429193899783	0.031772997513330514	1
GO:0001932	regulation of protein phosphorylation	1303	6	APP|0;KRAS|0;NTRK1|0;IKBKG|0;MFHAS1|1;SASH1|1	2.4710964388565007	2.4280719706659846	0.032261934632455413	1
GO:0050778	positive regulation of immune response	648	4	KRAS|0;IKBKG|0;MFHAS1|1;TNIP2|0	1.2289105850951745	3.254915409236397	0.032462204229505076	1
GO:0050806	positive regulation of synaptic transmission	150	2	APP|0;NTRK1|0	0.2844700428461052	7.030617283950617	0.03258488755948763	1
GO:2001242	regulation of intrinsic apoptotic signaling pathway	152	2	RPL11|1;RPL26|1	0.28826297675071993	6.938109161793373	0.033385401099132794	1
GO:0034143	regulation of toll-like receptor 4 signaling pathway	18	1	MFHAS1|1	0.03413640514153263	29.29423868312757	0.033611403214254376	1
GO:0046597	negative regulation of viral entry into host cell	18	1	TRIM25|0	0.03413640514153263	29.29423868312757	0.033611403214254376	1
GO:1902165	regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	18	1	RPL26|1	0.03413640514153263	29.29423868312757	0.033611403214254376	1
GO:0006954	inflammatory response	656	4	APP|0;IKBKG|0;MFHAS1|1;TNIP2|0	1.2440823207136333	3.215221318879856	0.03374895793638988	1
GO:0002683	negative regulation of immune system process	379	3	RUNX3|0;SERPINB4|0;MFHAS1|1	0.7187609749244925	4.173849311052477	0.034127479702598995	1
